unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,year,month,quarter,batch_id,indicator_category
628882,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2015-2017,2015-01-01,119.3,2015,1,1,2,Health Impact Indicator
628960,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,1,Bronx,2015-2017,2015-01-01,34.3,2015,1,1,2,Health Impact Indicator
336691,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Annual Average 2015,2015-01-01,17.16,2015,1,1,2,Air Quality Indicator
334345,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Annual Average 2015,2015-01-01,7.91,2015,1,1,2,Air Quality Indicator
629046,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406,Fresh Meadows,2015-2017,2015-01-01,2.5,2015,1,1,2,Health Impact Indicator
336775,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2015,2015-01-01,20.94,2015,1,1,2,Air Quality Indicator
334342,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Annual Average 2015,2015-01-01,8.21,2015,1,1,2,Air Quality Indicator
629195,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,501,Port Richmond,2015-2017,2015-01-01,5.2,2015,1,1,2,Health Impact Indicator
179753,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,310,Lower Manhattan,2015,2015-01-01,114.9,2015,1,1,2,Air Quality Indicator
179750,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,106,High Bridge - Morrisania,2015,2015-01-01,72.2,2015,1,1,2,Air Quality Indicator
179762,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,2,Brooklyn,2015,2015-01-01,22.8,2015,1,1,2,Air Quality Indicator
179819,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,208,Canarsie - Flatlands,2015,2015-01-01,0.0,2015,1,1,2,Air Quality Indicator
336883,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Annual Average 2015,2015-01-01,17.22,2015,1,1,2,Air Quality Indicator
628434,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,3,Manhattan,2015-2017,2015-01-01,93.5,2015,1,1,2,Health Impact Indicator
179831,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,104,Pelham - Throgs Neck,2015,2015-01-01,0.4,2015,1,1,2,Air Quality Indicator
628896,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310,Lower Manhattan,2015-2017,2015-01-01,47.4,2015,1,1,2,Health Impact Indicator
179735,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,104,Pelham - Throgs Neck,2015,2015-01-01,23.6,2015,1,1,2,Air Quality Indicator
336553,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2015,2015-01-01,23.86,2015,1,1,2,Air Quality Indicator
628507,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,305,Upper East Side,2015-2017,2015-01-01,6.6,2015,1,1,2,Health Impact Indicator
334147,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Annual Average 2015,2015-01-01,8.05,2015,1,1,2,Air Quality Indicator
334051,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Annual Average 2015,2015-01-01,8.19,2015,1,1,2,Air Quality Indicator
628871,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2015-2017,2015-01-01,187.8,2015,1,1,2,Health Impact Indicator
628554,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,304,Upper West Side,2015-2017,2015-01-01,8.5,2015,1,1,2,Health Impact Indicator
334195,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2015,2015-01-01,12.28,2015,1,1,2,Air Quality Indicator
179808,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,Citywide,1,New York City,2015,2015-01-01,3.5,2015,1,1,2,Air Quality Indicator
334033,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Annual Average 2015,2015-01-01,10.54,2015,1,1,2,Air Quality Indicator
628967,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2015-2017,2015-01-01,39.1,2015,1,1,2,Health Impact Indicator
179792,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,206,Borough Park,2015,2015-01-01,1.1,2015,1,1,2,Air Quality Indicator
336583,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Annual Average 2015,2015-01-01,17.3,2015,1,1,2,Air Quality Indicator
629001,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2015-2017,2015-01-01,16.1,2015,1,1,2,Health Impact Indicator
628885,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2015-2017,2015-01-01,46.2,2015,1,1,2,Health Impact Indicator
179856,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,Citywide,1,New York City,2015,2015-01-01,0.5,2015,1,1,2,Air Quality Indicator
628969,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,105,Crotona -Tremont,2015-2017,2015-01-01,32.5,2015,1,1,2,Health Impact Indicator
628455,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,301,Washington Heights,2015-2017,2015-01-01,81.6,2015,1,1,2,Health Impact Indicator
334249,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2015,2015-01-01,8.91,2015,1,1,2,Air Quality Indicator
334084,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2015,2015-01-01,9.14,2015,1,1,2,Air Quality Indicator
628479,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Citywide,1,New York City,2015-2017,2015-01-01,78.2,2015,1,1,2,Health Impact Indicator
628911,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Citywide,1,New York City,2015-2017,2015-01-01,101.9,2015,1,1,2,Health Impact Indicator
334138,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Annual Average 2015,2015-01-01,9.17,2015,1,1,2,Air Quality Indicator
628933,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2015-2017,2015-01-01,27.7,2015,1,1,2,Health Impact Indicator
336730,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2015,2015-01-01,27.25,2015,1,1,2,Air Quality Indicator
628536,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2015-2017,2015-01-01,15.9,2015,1,1,2,Health Impact Indicator
628922,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2015-2017,2015-01-01,124.9,2015,1,1,2,Health Impact Indicator
628944,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2015-2017,2015-01-01,28.9,2015,1,1,2,Health Impact Indicator
628550,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2015-2017,2015-01-01,11.0,2015,1,1,2,Health Impact Indicator
334279,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2015,2015-01-01,8.7,2015,1,1,2,Air Quality Indicator
628943,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2015-2017,2015-01-01,40.7,2015,1,1,2,Health Impact Indicator
628954,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2015-2017,2015-01-01,63.0,2015,1,1,2,Health Impact Indicator
628441,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,105,Crotona -Tremont,2015-2017,2015-01-01,167.2,2015,1,1,2,Health Impact Indicator
336787,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2015,2015-01-01,19.63,2015,1,1,2,Air Quality Indicator
628469,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2015-2017,2015-01-01,32.2,2015,1,1,2,Health Impact Indicator
179772,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,409,Southeast Queens,2015,2015-01-01,0.3,2015,1,1,2,Air Quality Indicator
628980,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,209,Bensonhurst - Bay Ridge,2015-2017,2015-01-01,4.7,2015,1,1,2,Health Impact Indicator
628881,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2015-2017,2015-01-01,22.5,2015,1,1,2,Health Impact Indicator
628977,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2015-2017,2015-01-01,3.0,2015,1,1,2,Health Impact Indicator
628438,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,102,Northeast Bronx,2015-2017,2015-01-01,108.6,2015,1,1,2,Health Impact Indicator
628583,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2015-2017,2015-01-01,21.2,2015,1,1,2,Health Impact Indicator
333997,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2015,2015-01-01,8.13,2015,1,1,2,Air Quality Indicator
628585,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,105,Crotona -Tremont,2015-2017,2015-01-01,23.3,2015,1,1,2,Health Impact Indicator
179767,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,503,Willowbrook,2015,2015-01-01,0.0,2015,1,1,2,Air Quality Indicator
629007,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Citywide,1,New York City,2015-2017,2015-01-01,18.7,2015,1,1,2,Health Impact Indicator
629014,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102,Northeast Bronx,2015-2017,2015-01-01,6.6,2015,1,1,2,Health Impact Indicator
628611,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,403,Flushing - Clearview,2015-2017,2015-01-01,12.8,2015,1,1,2,Health Impact Indicator
628928,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2015-2017,2015-01-01,26.9,2015,1,1,2,Health Impact Indicator
628869,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2015-2017,2015-01-01,79.5,2015,1,1,2,Health Impact Indicator
628621,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,503,Willowbrook,2015-2017,2015-01-01,16.8,2015,1,1,2,Health Impact Indicator
333958,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2015,2015-01-01,9.14,2015,1,1,2,Air Quality Indicator
179846,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,106,High Bridge - Morrisania,2015,2015-01-01,1.9,2015,1,1,2,Air Quality Indicator
179833,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,209,Bensonhurst - Bay Ridge,2015,2015-01-01,0.2,2015,1,1,2,Air Quality Indicator
179737,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,209,Bensonhurst - Bay Ridge,2015,2015-01-01,26.1,2015,1,1,2,Air Quality Indicator
629052,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2015-2017,2015-01-01,5.7,2015,1,1,2,Health Impact Indicator
334069,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2015,2015-01-01,7.82,2015,1,1,2,Air Quality Indicator
629153,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,2,Brooklyn,2015-2017,2015-01-01,5.0,2015,1,1,2,Health Impact Indicator
179760,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Citywide,1,New York City,2015,2015-01-01,27.4,2015,1,1,2,Air Quality Indicator
628506,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,304,Upper West Side,2015-2017,2015-01-01,23.2,2015,1,1,2,Health Impact Indicator
334000,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2015,2015-01-01,7.72,2015,1,1,2,Air Quality Indicator
336682,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Annual Average 2015,2015-01-01,19.25,2015,1,1,2,Air Quality Indicator
179800,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,301,Washington Heights,2015,2015-01-01,32.0,2015,1,1,2,Air Quality Indicator
336886,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2015,2015-01-01,13.44,2015,1,1,2,Air Quality Indicator
179858,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,Borough,2,Brooklyn,2015,2015-01-01,0.1,2015,1,1,2,Air Quality Indicator
336817,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2015,2015-01-01,20.76,2015,1,1,2,Air Quality Indicator
334099,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Annual Average 2015,2015-01-01,8.72,2015,1,1,2,Air Quality Indicator
336619,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Annual Average 2015,2015-01-01,19.52,2015,1,1,2,Air Quality Indicator
628399,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,204,East New York,2015-2017,2015-01-01,37.1,2015,1,1,2,Health Impact Indicator
336577,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Annual Average 2015,2015-01-01,21.11,2015,1,1,2,Air Quality Indicator
629003,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501,Port Richmond,2015-2017,2015-01-01,24.7,2015,1,1,2,Health Impact Indicator
334072,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Annual Average 2015,2015-01-01,8.01,2015,1,1,2,Air Quality Indicator
628907,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501,Port Richmond,2015-2017,2015-01-01,107.9,2015,1,1,2,Health Impact Indicator
628450,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2015-2017,2015-01-01,84.2,2015,1,1,2,Health Impact Indicator
336616,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Annual Average 2015,2015-01-01,17.82,2015,1,1,2,Air Quality Indicator
628565,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2015-2017,2015-01-01,10.0,2015,1,1,2,Health Impact Indicator
628872,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2015-2017,2015-01-01,131.3,2015,1,1,2,Health Impact Indicator
628870,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,102,Northeast Bronx,2015-2017,2015-01-01,143.0,2015,1,1,2,Health Impact Indicator
336631,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Annual Average 2015,2015-01-01,21.87,2015,1,1,2,Air Quality Indicator
628432,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,1,Bronx,2015-2017,2015-01-01,146.9,2015,1,1,2,Health Impact Indicator
628968,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2015-2017,2015-01-01,28.7,2015,1,1,2,Health Impact Indicator
334258,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2015,2015-01-01,9.83,2015,1,1,2,Air Quality Indicator
336769,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Annual Average 2015,2015-01-01,22.7,2015,1,1,2,Air Quality Indicator
628973,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,202,Downtown - Heights - Slope,2015-2017,2015-01-01,12.5,2015,1,1,2,Health Impact Indicator
628591,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,204,East New York,2015-2017,2015-01-01,22.8,2015,1,1,2,Health Impact Indicator
628622,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2015-2017,2015-01-01,15.6,2015,1,1,2,Health Impact Indicator
336547,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2015,2015-01-01,23.15,2015,1,1,2,Air Quality Indicator
334129,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Annual Average 2015,2015-01-01,9.51,2015,1,1,2,Air Quality Indicator
628393,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2015-2017,2015-01-01,38.4,2015,1,1,2,Health Impact Indicator
